wavelet_L0_mean,wavelet_L0_std,wavelet_L0_energy,wavelet_L0_entropy,wavelet_L1_mean,wavelet_L1_std,wavelet_L1_energy,wavelet_L1_entropy,wavelet_L2_mean,wavelet_L2_std,wavelet_L2_energy,wavelet_L2_entropy,wavelet_L3_mean,wavelet_L3_std,wavelet_L3_energy,wavelet_L3_entropy,wavelet_L4_mean,wavelet_L4_std,wavelet_L4_energy,wavelet_L4_entropy,wavelet_L5_mean,wavelet_L5_std,wavelet_L5_energy,wavelet_L5_entropy,stft_total_power,stft_avg_dominant_freq,stft_spectral_entropy,filename
7047.100259472668,8851.085863204511,96770527326.80814,6.416121547028514,296.87725114851173,5011.278462536442,19051992236.086315,5.336330248818854,39.39806923443528,3222.749795550045,15643828689.58135,5.923181100256792,-14.303550515532764,1386.3893021152476,5778373345.062324,6.5422556438278106,-0.025067960545027478,384.36948843265395,887178125.1196285,7.16657417455644,-0.003994915703311254,62.374500849531444,46698612.20136717,7.97557106719331,982327133.7230327,0.1984126984126984,2.1586393078342954,KC.TARG..HHZ_2024-02-15T06_27_09.961_2024-02-15T06_31_09.961.mseed
8247.334185643209,70695.5618007217,3829806020493.941,5.750377752234221,530.0697503439109,24957.43109540324,471104681661.4548,5.469198558738943,-94.5028651056563,15262.771267227126,350839443026.09393,6.032912376590045,30.47087043399721,4717.503251464333,66900830796.9738,6.743133087027162,2.005102437757672,987.7523042699727,5858830103.333693,7.443461667284481,-0.003633592876609428,117.97648985705831,167063181.4228635,8.306409229862094,34002077828.09951,0.26868386243386244,1.8900860955693082,KC.TARG..HHZ_2024-01-25T22_36_25.753_2024-01-25T22_40_25.753.mseed
7747.416923279286,5731.729692238355,70213646851.4888,6.50409801209216,-13.106685770068216,7246.450728542168,39698482279.4793,5.407481227878852,133.59896841028439,6960.835525962471,72997446335.21545,5.941021758870744,30.149077356997623,3615.0092929034313,39286018670.858795,6.472566075433291,-2.586272489835155,957.4394922490834,5504765906.092064,7.0344345063204425,-0.0003607087411005011,155.16555542865785,288988424.14814305,7.6465092821441285,1544859498.7153282,0.42576058201058203,2.9508803655691436,KC.TARG..HHZ_2024-01-29T04_03_37.838_2024-01-29T04_07_37.838.mseed
7946.077107637863,28148.915320369688,646759190786.0853,6.042797949212019,-1016.3269251532677,24613.526826790483,458785119193.57623,5.1649138943881265,-869.7114616945829,18835.270755224952,535418876608.5484,5.831877153781049,25.53220798497043,9132.52858627992,250711613200.23056,6.3594153564477764,1.745787714151223,2584.911003658323,40124016507.37476,6.922318201546135,0.004145229973703211,500.6679827617601,3008773153.045896,7.475377917721986,11515998824.80349,0.5166997354497355,3.1103920829559732,KC.TARG..HHZ_2024-02-07T08_53_44.967_2024-02-07T08_57_44.967.mseed
7523.9383738530605,134740.020343822,13767880944565.771,5.501181829747069,1763.9088905194249,134241.35607840106,13626032910594.645,5.1413046008024414,702.0578955116133,116344.64986688222,20386075079531.72,5.582244308286037,-190.20298360915473,33595.775327700554,3392909164915.1875,6.246284733135593,-34.90628411048456,7296.4336548325555,319701170980.90155,6.889662306203438,-0.0006911848378992469,1279.8997005496203,19662633351.340237,7.476944595382616,300935234246.7564,0.8308531746031746,2.84332927872573,KC.TARG..HHZ_2024-01-27T09_01_19.701_2024-01-27T09_05_19.701.mseed
7901.5113452927,37186.32783774108,1092614185854.3843,5.924547699445107,4058.34716180785,62663.18112143176,2981017204156.9946,5.06606993551945,-1120.8235300864642,52488.461249441454,4150979983437.886,5.6158301071446015,166.10109214527918,24107.111816294633,1747028371666.6096,6.246230813825811,-0.2766491481159929,6841.269640715955,281051837092.96686,6.827088384368935,2.2319590456707068e-05,1359.3196875567655,22178543405.79202,7.455426926833415,59973666062.100334,0.890790343915344,3.0713400510579163,KC.TARG..HHZ_2024-02-23T04_06_50.707_2024-02-23T04_10_50.707.mseed
8155.189882813869,7167.6333246746135,89118859663.31223,6.490679782124074,-250.15134665154855,7872.034134875033,46895811820.35318,5.329574552886302,-145.0952892362177,5982.395054815669,53930015471.671326,5.928165668945091,-13.252674863211885,2497.134863356615,18744989626.501358,6.51573977998679,0.631883309650927,608.3999362768325,2222756044.8377156,7.214017151503765,-0.0001423387088303084,92.76318142223276,103285908.9546147,8.003267173000735,1459582430.3225393,0.28521825396825395,2.621417392994269,KC.TARG..HHZ_2024-01-26T01_12_50.107_2024-01-26T01_16_50.107.mseed
8255.324333049133,40353.07591572092,1282569963472.049,5.874695132011886,-489.3354530067401,14424.860563273585,157486934900.32385,5.322538217073377,-46.03801444294047,9586.728413280642,138412666640.17694,5.947472870826484,58.24811008204536,3838.1770286062633,44293397210.2183,6.582133774648578,0.7226550544933559,863.9977014132271,4482687764.417394,7.226964942958449,0.0010301811897974098,108.94566569066323,142465504.36033788,8.01150167504211,11038237869.002598,0.17981150793650794,2.0656857342169177,KC.TARG..HHZ_2024-01-26T00_15_48.471_2024-01-26T00_19_48.471.mseed
7603.001950709746,3971.377083682704,55624570800.09203,6.538201014205685,210.29942951739073,3213.2912530536746,7839316694.416987,5.321222621600102,-3.331105042374681,2232.0947573651392,7503280701.789321,5.979940296294103,7.962674059297545,851.3807767885954,2179087369.57756,6.678105394492287,0.8028722283308148,192.11431411222193,221635868.5152001,7.387631492473833,0.000353799775852326,28.038499793061977,9436248.12166084,8.286221270885793,603837809.0943587,0.05993716931216931,1.5942297448779412,KC.TARG..HHZ_2024-01-30T03_43_24.802_2024-01-30T03_47_24.802.mseed
6786.293041565905,11318.024530626173,131658498106.5274,6.314956515321372,-111.07943845749719,15787.838120315484,188446737393.1307,5.190211806436743,279.8934767176248,9428.705566731123,134002116507.75781,5.914956652265702,-25.63840305171548,3690.515975827855,40943419879.62831,6.639805250402558,-1.647329551962895,890.4969828478119,4761890478.88503,7.436722280504451,0.004282861311198029,141.56383387331493,240543949.90829068,8.874888419950278,3101384551.2596064,0.5642361111111112,2.888018319558204,KC.TARG..HHZ_2024-02-21T07_02_22.083_2024-02-21T07_06_22.083.mseed
